timestamp,traffic_mbps,hour,day_of_week,is_weekend,month
2023-07-24 11:00:00,674.32,11,Monday,0,7
2023-07-24 12:00:00,693.81,12,Monday,0,7
2023-07-24 13:00:00,722.21,13,Monday,0,7
2023-07-24 14:00:00,585.87,14,Monday,0,7
2023-07-24 15:00:00,578.81,15,Monday,0,7
2023-07-24 16:00:00,594.09,16,Monday,0,7
2023-07-24 17:00:00,627.3,17,Monday,0,7
2023-07-24 18:00:00,772.13,18,Monday,0,7
2023-07-24 19:00:00,772.99,19,Monday,0,7
2023-07-24 20:00:00,884.69,20,Monday,0,7
2023-07-24 21:00:00,844.41,21,Monday,0,7
2023-07-24 22:00:00,775.0,22,Monday,0,7
2023-07-24 23:00:00,654.54,23,Monday,0,7
2023-07-25 00:00:00,534.39,0,Tuesday,0,7
2023-07-25 01:00:00,421.24,1,Tuesday,0,7
2023-07-25 02:00:00,377.63,2,Tuesday,0,7
2023-07-25 03:00:00,496.32,3,Tuesday,0,7
2023-07-25 04:00:00,495.53,4,Tuesday,0,7
2023-07-25 05:00:00,542.18,5,Tuesday,0,7
2023-07-25 06:00:00,997.24,6,Tuesday,0,7
2023-07-25 07:00:00,656.88,7,Tuesday,0,7
2023-07-25 08:00:00,759.94,8,Tuesday,0,7
2023-07-25 09:00:00,838.81,9,Tuesday,0,7
2023-07-25 10:00:00,766.14,10,Tuesday,0,7
2023-07-25 11:00:00,675.97,11,Tuesday,0,7
2023-07-25 12:00:00,679.56,12,Tuesday,0,7
2023-07-25 13:00:00,684.83,13,Tuesday,0,7
2023-07-25 14:00:00,600.2,14,Tuesday,0,7
2023-07-25 15:00:00,509.19,15,Tuesday,0,7
2023-07-25 16:00:00,519.25,16,Tuesday,0,7
2023-07-25 17:00:00,632.85,17,Tuesday,0,7
2023-07-25 18:00:00,781.41,18,Tuesday,0,7
2023-07-25 19:00:00,903.88,19,Tuesday,0,7
2023-07-25 20:00:00,812.33,20,Tuesday,0,7
2023-07-25 21:00:00,881.56,21,Tuesday,0,7
2023-07-25 22:00:00,704.13,22,Tuesday,0,7
2023-07-25 23:00:00,598.36,23,Tuesday,0,7
2023-07-26 00:00:00,559.67,0,Wednesday,0,7
2023-07-26 01:00:00,486.04,1,Wednesday,0,7
2023-07-26 02:00:00,507.96,2,Wednesday,0,7
2023-07-26 03:00:00,481.93,3,Wednesday,0,7
2023-07-26 04:00:00,441.53,4,Wednesday,0,7
2023-07-26 05:00:00,650.22,5,Wednesday,0,7
2023-07-26 06:00:00,510.58,6,Wednesday,0,7
2023-07-26 07:00:00,663.12,7,Wednesday,0,7
2023-07-26 08:00:00,827.15,8,Wednesday,0,7
2023-07-26 09:00:00,881.62,9,Wednesday,0,7
2023-07-26 10:00:00,797.93,10,Wednesday,0,7
2023-07-26 11:00:00,752.14,11,Wednesday,0,7
2023-07-26 12:00:00,720.84,12,Wednesday,0,7
2023-07-26 13:00:00,677.63,13,Wednesday,0,7
2023-07-26 14:00:00,598.18,14,Wednesday,0,7
2023-07-26 15:00:00,597.5,15,Wednesday,0,7
2023-07-26 16:00:00,448.11,16,Wednesday,0,7
2023-07-26 17:00:00,639.14,17,Wednesday,0,7
2023-07-26 18:00:00,728.58,18,Wednesday,0,7
2023-07-26 19:00:00,901.41,19,Wednesday,0,7
2023-07-26 20:00:00,851.4,20,Wednesday,0,7
2023-07-26 21:00:00,901.8,21,Wednesday,0,7
2023-07-26 22:00:00,826.75,22,Wednesday,0,7
2023-07-26 23:00:00,612.75,23,Wednesday,0,7
2023-07-27 00:00:00,387.18,0,Thursday,0,7
2023-07-27 01:00:00,580.45,1,Thursday,0,7
2023-07-27 02:00:00,452.64,2,Thursday,0,7
2023-07-27 03:00:00,741.4,3,Thursday,0,7
2023-07-27 04:00:00,493.76,4,Thursday,0,7
2023-07-27 05:00:00,551.77,5,Thursday,0,7
2023-07-27 06:00:00,606.14,6,Thursday,0,7
2023-07-27 07:00:00,719.41,7,Thursday,0,7
2023-07-27 08:00:00,712.73,8,Thursday,0,7
2023-07-27 09:00:00,876.71,9,Thursday,0,7
2023-07-27 10:00:00,769.94,10,Thursday,0,7
2023-07-27 11:00:00,766.71,11,Thursday,0,7
2023-07-27 12:00:00,732.74,12,Thursday,0,7
2023-07-27 13:00:00,607.92,13,Thursday,0,7
2023-07-27 14:00:00,555.13,14,Thursday,0,7
2023-07-27 15:00:00,551.6,15,Thursday,0,7
2023-07-27 16:00:00,601.33,16,Thursday,0,7
2023-07-27 17:00:00,634.4,17,Thursday,0,7
2023-07-27 18:00:00,668.36,18,Thursday,0,7
2023-07-27 19:00:00,798.11,19,Thursday,0,7
2023-07-27 20:00:00,841.77,20,Thursday,0,7
2023-07-27 21:00:00,762.45,21,Thursday,0,7
2023-07-27 22:00:00,743.14,22,Thursday,0,7
2023-07-27 23:00:00,559.86,23,Thursday,0,7
2023-07-28 00:00:00,490.49,0,Friday,0,7
2023-07-28 01:00:00,514.67,1,Friday,0,7
2023-07-28 02:00:00,525.38,2,Friday,0,7
2023-07-28 03:00:00,446.81,3,Friday,0,7
2023-07-28 04:00:00,449.52,4,Friday,0,7
2023-07-28 05:00:00,474.74,5,Friday,0,7
2023-07-28 06:00:00,639.0,6,Friday,0,7
2023-07-28 07:00:00,725.25,7,Friday,0,7
2023-07-28 08:00:00,717.81,8,Friday,0,7
2023-07-28 09:00:00,822.05,9,Friday,0,7
2023-07-28 10:00:00,815.66,10,Friday,0,7
2023-07-28 11:00:00,743.21,11,Friday,0,7
2023-07-28 12:00:00,619.25,12,Friday,0,7
2023-07-28 13:00:00,602.93,13,Friday,0,7
2023-07-28 14:00:00,543.44,14,Friday,0,7
2023-07-28 15:00:00,620.83,15,Friday,0,7
2023-07-28 16:00:00,505.84,16,Friday,0,7
2023-07-28 17:00:00,555.02,17,Friday,0,7
2023-07-28 18:00:00,779.45,18,Friday,0,7
2023-07-28 19:00:00,856.22,19,Friday,0,7
2023-07-28 20:00:00,886.29,20,Friday,0,7
2023-07-28 21:00:00,870.68,21,Friday,0,7
2023-07-28 22:00:00,701.01,22,Friday,0,7
2023-07-28 23:00:00,575.61,23,Friday,0,7
2023-07-29 00:00:00,522.26,0,Saturday,1,7
2023-07-29 01:00:00,498.21,1,Saturday,1,7
2023-07-29 02:00:00,426.85,2,Saturday,1,7
2023-07-29 03:00:00,392.52,3,Saturday,1,7
2023-07-29 04:00:00,562.98,4,Saturday,1,7
2023-07-29 05:00:00,548.32,5,Saturday,1,7
2023-07-29 06:00:00,516.23,6,Saturday,1,7
2023-07-29 07:00:00,785.82,7,Saturday,1,7
2023-07-29 08:00:00,763.68,8,Saturday,1,7
2023-07-29 09:00:00,917.84,9,Saturday,1,7
2023-07-29 10:00:00,889.35,10,Saturday,1,7
2023-07-29 11:00:00,714.8,11,Saturday,1,7
2023-07-29 12:00:00,691.99,12,Saturday,1,7
2023-07-29 13:00:00,709.21,13,Saturday,1,7
2023-07-29 14:00:00,580.15,14,Saturday,1,7
2023-07-29 15:00:00,677.81,15,Saturday,1,7
2023-07-29 16:00:00,617.9,16,Saturday,1,7
2023-07-29 17:00:00,684.25,17,Saturday,1,7
2023-07-29 18:00:00,853.75,18,Saturday,1,7
2023-07-29 19:00:00,964.47,19,Saturday,1,7
2023-07-29 20:00:00,1006.5,20,Saturday,1,7
2023-07-29 21:00:00,879.71,21,Saturday,1,7
2023-07-29 22:00:00,745.92,22,Saturday,1,7
2023-07-29 23:00:00,695.36,23,Saturday,1,7
2023-07-30 00:00:00,476.88,0,Sunday,1,7
2023-07-30 01:00:00,522.88,1,Sunday,1,7
2023-07-30 02:00:00,562.63,2,Sunday,1,7
2023-07-30 03:00:00,476.79,3,Sunday,1,7
2023-07-30 04:00:00,516.41,4,Sunday,1,7
2023-07-30 05:00:00,575.13,5,Sunday,1,7
2023-07-30 06:00:00,536.59,6,Sunday,1,7
2023-07-30 07:00:00,673.69,7,Sunday,1,7
2023-07-30 08:00:00,855.45,8,Sunday,1,7
2023-07-30 09:00:00,859.1,9,Sunday,1,7
2023-07-30 10:00:00,823.76,10,Sunday,1,7
2023-07-30 11:00:00,725.61,11,Sunday,1,7
2023-07-30 12:00:00,714.98,12,Sunday,1,7
2023-07-30 13:00:00,720.42,13,Sunday,1,7
2023-07-30 14:00:00,667.31,14,Sunday,1,7
2023-07-30 15:00:00,596.05,15,Sunday,1,7
2023-07-30 16:00:00,613.02,16,Sunday,1,7
2023-07-30 17:00:00,734.0,17,Sunday,1,7
2023-07-30 18:00:00,831.52,18,Sunday,1,7
2023-07-30 19:00:00,991.86,19,Sunday,1,7
2023-07-30 20:00:00,913.21,20,Sunday,1,7
2023-07-30 21:00:00,1000.04,21,Sunday,1,7
2023-07-30 22:00:00,805.24,22,Sunday,1,7
2023-07-30 23:00:00,734.82,23,Sunday,1,7
2023-07-31 00:00:00,455.11,0,Monday,0,7
2023-07-31 01:00:00,499.12,1,Monday,0,7
2023-07-31 02:00:00,493.0,2,Monday,0,7
2023-07-31 03:00:00,524.2,3,Monday,0,7
2023-07-31 04:00:00,516.49,4,Monday,0,7
2023-07-31 05:00:00,624.54,5,Monday,0,7
2023-07-31 06:00:00,547.98,6,Monday,0,7
2023-07-31 07:00:00,655.63,7,Monday,0,7
2023-07-31 08:00:00,804.06,8,Monday,0,7
2023-07-31 09:00:00,836.54,9,Monday,0,7
2023-07-31 10:00:00,848.21,10,Monday,0,7
2023-07-31 11:00:00,769.36,11,Monday,0,7
2023-07-31 12:00:00,679.52,12,Monday,0,7
2023-07-31 13:00:00,620.38,13,Monday,0,7
2023-07-31 14:00:00,583.31,14,Monday,0,7
2023-07-31 15:00:00,589.24,15,Monday,0,7
2023-07-31 16:00:00,665.17,16,Monday,0,7
2023-07-31 17:00:00,609.53,17,Monday,0,7
2023-07-31 18:00:00,752.56,18,Monday,0,7
2023-07-31 19:00:00,782.79,19,Monday,0,7
2023-07-31 20:00:00,807.64,20,Monday,0,7
2023-07-31 21:00:00,893.96,21,Monday,0,7
2023-07-31 22:00:00,806.16,22,Monday,0,7
2023-07-31 23:00:00,646.24,23,Monday,0,7
2023-08-01 00:00:00,587.24,0,Tuesday,0,8
2023-08-01 01:00:00,497.03,1,Tuesday,0,8
2023-08-01 02:00:00,454.55,2,Tuesday,0,8
2023-08-01 03:00:00,502.1,3,Tuesday,0,8
2023-08-01 04:00:00,565.84,4,Tuesday,0,8
2023-08-01 05:00:00,515.91,5,Tuesday,0,8
2023-08-01 06:00:00,619.51,6,Tuesday,0,8
2023-08-01 07:00:00,682.99,7,Tuesday,0,8
2023-08-01 08:00:00,799.64,8,Tuesday,0,8
2023-08-01 09:00:00,806.31,9,Tuesday,0,8
2023-08-01 10:00:00,767.23,10,Tuesday,0,8
2023-08-01 11:00:00,764.17,11,Tuesday,0,8
2023-08-01 12:00:00,725.39,12,Tuesday,0,8
2023-08-01 13:00:00,654.09,13,Tuesday,0,8
2023-08-01 14:00:00,542.61,14,Tuesday,0,8
2023-08-01 15:00:00,675.85,15,Tuesday,0,8
2023-08-01 16:00:00,596.53,16,Tuesday,0,8
2023-08-01 17:00:00,675.09,17,Tuesday,0,8
2023-08-01 18:00:00,779.5,18,Tuesday,0,8
2023-08-01 19:00:00,768.74,19,Tuesday,0,8
2023-08-01 20:00:00,870.92,20,Tuesday,0,8
2023-08-01 21:00:00,878.48,21,Tuesday,0,8
2023-08-01 22:00:00,713.15,22,Tuesday,0,8
2023-08-01 23:00:00,641.57,23,Tuesday,0,8
2023-08-02 00:00:00,485.72,0,Wednesday,0,8
2023-08-02 01:00:00,508.18,1,Wednesday,0,8
2023-08-02 02:00:00,458.73,2,Wednesday,0,8
2023-08-02 03:00:00,562.3,3,Wednesday,0,8
2023-08-02 04:00:00,469.92,4,Wednesday,0,8
2023-08-02 05:00:00,502.22,5,Wednesday,0,8
2023-08-02 06:00:00,664.91,6,Wednesday,0,8
2023-08-02 07:00:00,713.99,7,Wednesday,0,8
2023-08-02 08:00:00,777.49,8,Wednesday,0,8
2023-08-02 09:00:00,886.57,9,Wednesday,0,8
2023-08-02 10:00:00,952.05,10,Wednesday,0,8
2023-08-02 11:00:00,744.06,11,Wednesday,0,8
2023-08-02 12:00:00,692.29,12,Wednesday,0,8
2023-08-02 13:00:00,566.27,13,Wednesday,0,8
2023-08-02 14:00:00,628.07,14,Wednesday,0,8
2023-08-02 15:00:00,642.62,15,Wednesday,0,8
2023-08-02 16:00:00,632.17,16,Wednesday,0,8
2023-08-02 17:00:00,635.31,17,Wednesday,0,8
2023-08-02 18:00:00,752.78,18,Wednesday,0,8
2023-08-02 19:00:00,788.52,19,Wednesday,0,8
2023-08-02 20:00:00,919.24,20,Wednesday,0,8
2023-08-02 21:00:00,929.79,21,Wednesday,0,8
2023-08-02 22:00:00,634.48,22,Wednesday,0,8
2023-08-02 23:00:00,675.91,23,Wednesday,0,8
2023-08-03 00:00:00,441.67,0,Thursday,0,8
2023-08-03 01:00:00,399.35,1,Thursday,0,8
2023-08-03 02:00:00,565.34,2,Thursday,0,8
2023-08-03 03:00:00,424.88,3,Thursday,0,8
2023-08-03 04:00:00,467.78,4,Thursday,0,8
2023-08-03 05:00:00,519.52,5,Thursday,0,8
2023-08-03 06:00:00,690.37,6,Thursday,0,8
2023-08-03 07:00:00,701.98,7,Thursday,0,8
2023-08-03 08:00:00,799.77,8,Thursday,0,8
2023-08-03 09:00:00,809.39,9,Thursday,0,8
2023-08-03 10:00:00,785.2,10,Thursday,0,8
2023-08-03 11:00:00,781.02,11,Thursday,0,8
2023-08-03 12:00:00,752.85,12,Thursday,0,8
2023-08-03 13:00:00,646.1,13,Thursday,0,8
2023-08-03 14:00:00,564.42,14,Thursday,0,8
2023-08-03 15:00:00,582.64,15,Thursday,0,8
2023-08-03 16:00:00,567.32,16,Thursday,0,8
2023-08-03 17:00:00,647.36,17,Thursday,0,8
2023-08-03 18:00:00,832.4,18,Thursday,0,8
2023-08-03 19:00:00,899.95,19,Thursday,0,8
2023-08-03 20:00:00,927.6,20,Thursday,0,8
2023-08-03 21:00:00,889.31,21,Thursday,0,8
2023-08-03 22:00:00,688.53,22,Thursday,0,8
2023-08-03 23:00:00,554.75,23,Thursday,0,8
2023-08-04 00:00:00,472.82,0,Friday,0,8
2023-08-04 01:00:00,541.39,1,Friday,0,8
2023-08-04 02:00:00,575.39,2,Friday,0,8
2023-08-04 03:00:00,435.37,3,Friday,0,8
2023-08-04 04:00:00,547.31,4,Friday,0,8
2023-08-04 05:00:00,555.12,5,Friday,0,8
2023-08-04 06:00:00,590.55,6,Friday,0,8
2023-08-04 07:00:00,640.24,7,Friday,0,8
2023-08-04 08:00:00,797.41,8,Friday,0,8
2023-08-04 09:00:00,889.25,9,Friday,0,8
2023-08-04 10:00:00,755.8,10,Friday,0,8
2023-08-04 11:00:00,704.87,11,Friday,0,8
2023-08-04 12:00:00,735.95,12,Friday,0,8
2023-08-04 13:00:00,704.75,13,Friday,0,8
2023-08-04 14:00:00,566.83,14,Friday,0,8
2023-08-04 15:00:00,557.15,15,Friday,0,8
2023-08-04 16:00:00,559.24,16,Friday,0,8
2023-08-04 17:00:00,634.73,17,Friday,0,8
2023-08-04 18:00:00,746.27,18,Friday,0,8
2023-08-04 19:00:00,825.04,19,Friday,0,8
2023-08-04 20:00:00,851.6,20,Friday,0,8
2023-08-04 21:00:00,876.34,21,Friday,0,8
2023-08-04 22:00:00,716.52,22,Friday,0,8
2023-08-04 23:00:00,592.51,23,Friday,0,8
2023-08-05 00:00:00,491.28,0,Saturday,1,8
2023-08-05 01:00:00,437.8,1,Saturday,1,8
2023-08-05 02:00:00,483.39,2,Saturday,1,8
2023-08-05 03:00:00,391.37,3,Saturday,1,8
2023-08-05 04:00:00,504.58,4,Saturday,1,8
2023-08-05 05:00:00,517.39,5,Saturday,1,8
2023-08-05 06:00:00,615.9,6,Saturday,1,8
2023-08-05 07:00:00,740.32,7,Saturday,1,8
2023-08-05 08:00:00,891.98,8,Saturday,1,8
2023-08-05 09:00:00,904.21,9,Saturday,1,8
2023-08-05 10:00:00,777.69,10,Saturday,1,8
2023-08-05 11:00:00,801.36,11,Saturday,1,8
2023-08-05 12:00:00,741.58,12,Saturday,1,8
2023-08-05 13:00:00,678.15,13,Saturday,1,8
2023-08-05 14:00:00,641.17,14,Saturday,1,8
2023-08-05 15:00:00,561.65,15,Saturday,1,8
2023-08-05 16:00:00,552.13,16,Saturday,1,8
2023-08-05 17:00:00,623.31,17,Saturday,1,8
2023-08-05 18:00:00,752.17,18,Saturday,1,8
2023-08-05 19:00:00,930.19,19,Saturday,1,8
2023-08-05 20:00:00,942.93,20,Saturday,1,8
2023-08-05 21:00:00,944.55,21,Saturday,1,8
2023-08-05 22:00:00,689.22,22,Saturday,1,8
2023-08-05 23:00:00,603.02,23,Saturday,1,8
2023-08-06 00:00:00,454.43,0,Sunday,1,8
2023-08-06 01:00:00,513.09,1,Sunday,1,8
2023-08-06 02:00:00,552.03,2,Sunday,1,8
2023-08-06 03:00:00,549.45,3,Sunday,1,8
2023-08-06 04:00:00,482.93,4,Sunday,1,8
2023-08-06 05:00:00,600.79,5,Sunday,1,8
2023-08-06 06:00:00,476.13,6,Sunday,1,8
2023-08-06 07:00:00,761.39,7,Sunday,1,8
2023-08-06 08:00:00,826.09,8,Sunday,1,8
2023-08-06 09:00:00,893.22,9,Sunday,1,8
2023-08-06 10:00:00,863.84,10,Sunday,1,8
2023-08-06 11:00:00,750.5,11,Sunday,1,8
2023-08-06 12:00:00,680.46,12,Sunday,1,8
2023-08-06 13:00:00,677.33,13,Sunday,1,8
2023-08-06 14:00:00,664.57,14,Sunday,1,8
2023-08-06 15:00:00,595.22,15,Sunday,1,8
2023-08-06 16:00:00,617.74,16,Sunday,1,8
2023-08-06 17:00:00,738.07,17,Sunday,1,8
2023-08-06 18:00:00,834.1,18,Sunday,1,8
2023-08-06 19:00:00,823.74,19,Sunday,1,8
2023-08-06 20:00:00,962.66,20,Sunday,1,8
2023-08-06 21:00:00,873.83,21,Sunday,1,8
2023-08-06 22:00:00,863.15,22,Sunday,1,8
2023-08-06 23:00:00,673.45,23,Sunday,1,8
2023-08-07 00:00:00,513.33,0,Monday,0,8
2023-08-07 01:00:00,470.25,1,Monday,0,8
2023-08-07 02:00:00,459.37,2,Monday,0,8
2023-08-07 03:00:00,541.31,3,Monday,0,8
2023-08-07 04:00:00,441.72,4,Monday,0,8
2023-08-07 05:00:00,604.95,5,Monday,0,8
2023-08-07 06:00:00,635.97,6,Monday,0,8
2023-08-07 07:00:00,709.97,7,Monday,0,8
2023-08-07 08:00:00,713.0,8,Monday,0,8
2023-08-07 09:00:00,896.92,9,Monday,0,8
2023-08-07 10:00:00,804.66,10,Monday,0,8
2023-08-07 11:00:00,666.87,11,Monday,0,8
2023-08-07 12:00:00,664.02,12,Monday,0,8
2023-08-07 13:00:00,597.74,13,Monday,0,8
2023-08-07 14:00:00,536.86,14,Monday,0,8
2023-08-07 15:00:00,612.82,15,Monday,0,8
2023-08-07 16:00:00,619.15,16,Monday,0,8
2023-08-07 17:00:00,687.0,17,Monday,0,8
2023-08-07 18:00:00,769.0,18,Monday,0,8
2023-08-07 19:00:00,899.31,19,Monday,0,8
2023-08-07 20:00:00,746.09,20,Monday,0,8
2023-08-07 21:00:00,873.1,21,Monday,0,8
2023-08-07 22:00:00,762.13,22,Monday,0,8
2023-08-07 23:00:00,686.07,23,Monday,0,8
2023-08-08 00:00:00,539.53,0,Tuesday,0,8
2023-08-08 01:00:00,508.58,1,Tuesday,0,8
2023-08-08 02:00:00,474.42,2,Tuesday,0,8
2023-08-08 03:00:00,541.39,3,Tuesday,0,8
2023-08-08 04:00:00,424.63,4,Tuesday,0,8
2023-08-08 05:00:00,505.45,5,Tuesday,0,8
2023-08-08 06:00:00,503.32,6,Tuesday,0,8
2023-08-08 07:00:00,1169.04,7,Tuesday,0,8
2023-08-08 08:00:00,799.12,8,Tuesday,0,8
2023-08-08 09:00:00,770.51,9,Tuesday,0,8
2023-08-08 10:00:00,801.18,10,Tuesday,0,8
2023-08-08 11:00:00,695.07,11,Tuesday,0,8
2023-08-08 12:00:00,593.8,12,Tuesday,0,8
2023-08-08 13:00:00,578.23,13,Tuesday,0,8
2023-08-08 14:00:00,641.89,14,Tuesday,0,8
2023-08-08 15:00:00,607.61,15,Tuesday,0,8
2023-08-08 16:00:00,541.23,16,Tuesday,0,8
2023-08-08 17:00:00,719.31,17,Tuesday,0,8
2023-08-08 18:00:00,748.96,18,Tuesday,0,8
2023-08-08 19:00:00,829.64,19,Tuesday,0,8
2023-08-08 20:00:00,968.56,20,Tuesday,0,8
2023-08-08 21:00:00,868.69,21,Tuesday,0,8
2023-08-08 22:00:00,788.05,22,Tuesday,0,8
2023-08-08 23:00:00,669.65,23,Tuesday,0,8
2023-08-09 00:00:00,503.46,0,Wednesday,0,8
2023-08-09 01:00:00,459.22,1,Wednesday,0,8
2023-08-09 02:00:00,518.75,2,Wednesday,0,8
2023-08-09 03:00:00,442.21,3,Wednesday,0,8
2023-08-09 04:00:00,543.11,4,Wednesday,0,8
2023-08-09 05:00:00,577.56,5,Wednesday,0,8
2023-08-09 06:00:00,619.73,6,Wednesday,0,8
2023-08-09 07:00:00,593.62,7,Wednesday,0,8
2023-08-09 08:00:00,657.73,8,Wednesday,0,8
2023-08-09 09:00:00,832.32,9,Wednesday,0,8
2023-08-09 10:00:00,782.54,10,Wednesday,0,8
2023-08-09 11:00:00,722.66,11,Wednesday,0,8
2023-08-09 12:00:00,686.88,12,Wednesday,0,8
2023-08-09 13:00:00,539.26,13,Wednesday,0,8
2023-08-09 14:00:00,673.02,14,Wednesday,0,8
2023-08-09 15:00:00,570.02,15,Wednesday,0,8
2023-08-09 16:00:00,595.74,16,Wednesday,0,8
2023-08-09 17:00:00,653.51,17,Wednesday,0,8
2023-08-09 18:00:00,770.08,18,Wednesday,0,8
2023-08-09 19:00:00,828.34,19,Wednesday,0,8
2023-08-09 20:00:00,901.86,20,Wednesday,0,8
2023-08-09 21:00:00,929.81,21,Wednesday,0,8
2023-08-09 22:00:00,731.89,22,Wednesday,0,8
2023-08-09 23:00:00,673.15,23,Wednesday,0,8
2023-08-10 00:00:00,570.48,0,Thursday,0,8
2023-08-10 01:00:00,501.06,1,Thursday,0,8
2023-08-10 02:00:00,535.47,2,Thursday,0,8
2023-08-10 03:00:00,576.9,3,Thursday,0,8
2023-08-10 04:00:00,558.56,4,Thursday,0,8
2023-08-10 05:00:00,595.15,5,Thursday,0,8
2023-08-10 06:00:00,687.6,6,Thursday,0,8
2023-08-10 07:00:00,655.6,7,Thursday,0,8
2023-08-10 08:00:00,721.05,8,Thursday,0,8
2023-08-10 09:00:00,835.26,9,Thursday,0,8
2023-08-10 10:00:00,823.3,10,Thursday,0,8
2023-08-10 11:00:00,800.24,11,Thursday,0,8
2023-08-10 12:00:00,626.94,12,Thursday,0,8
2023-08-10 13:00:00,672.93,13,Thursday,0,8
2023-08-10 14:00:00,645.86,14,Thursday,0,8
2023-08-10 15:00:00,552.21,15,Thursday,0,8
2023-08-10 16:00:00,634.58,16,Thursday,0,8
2023-08-10 17:00:00,684.54,17,Thursday,0,8
2023-08-10 18:00:00,724.35,18,Thursday,0,8
2023-08-10 19:00:00,969.71,19,Thursday,0,8
2023-08-10 20:00:00,914.32,20,Thursday,0,8
2023-08-10 21:00:00,871.85,21,Thursday,0,8
2023-08-10 22:00:00,793.69,22,Thursday,0,8
2023-08-10 23:00:00,670.98,23,Thursday,0,8
2023-08-11 00:00:00,495.38,0,Friday,0,8
2023-08-11 01:00:00,406.65,1,Friday,0,8
2023-08-11 02:00:00,476.79,2,Friday,0,8
2023-08-11 03:00:00,473.5,3,Friday,0,8
2023-08-11 04:00:00,624.2,4,Friday,0,8
2023-08-11 05:00:00,570.95,5,Friday,0,8
2023-08-11 06:00:00,587.47,6,Friday,0,8
2023-08-11 07:00:00,680.33,7,Friday,0,8
2023-08-11 08:00:00,748.09,8,Friday,0,8
2023-08-11 09:00:00,818.04,9,Friday,0,8
2023-08-11 10:00:00,833.13,10,Friday,0,8
2023-08-11 11:00:00,737.57,11,Friday,0,8
2023-08-11 12:00:00,667.78,12,Friday,0,8
2023-08-11 13:00:00,629.09,13,Friday,0,8
2023-08-11 14:00:00,559.73,14,Friday,0,8
2023-08-11 15:00:00,586.26,15,Friday,0,8
2023-08-11 16:00:00,579.11,16,Friday,0,8
2023-08-11 17:00:00,611.81,17,Friday,0,8
2023-08-11 18:00:00,862.4,18,Friday,0,8
2023-08-11 19:00:00,816.93,19,Friday,0,8
2023-08-11 20:00:00,865.85,20,Friday,0,8
2023-08-11 21:00:00,907.94,21,Friday,0,8
2023-08-11 22:00:00,783.53,22,Friday,0,8
2023-08-11 23:00:00,615.16,23,Friday,0,8
2023-08-12 00:00:00,459.95,0,Saturday,1,8
2023-08-12 01:00:00,522.93,1,Saturday,1,8
2023-08-12 02:00:00,506.34,2,Saturday,1,8
2023-08-12 03:00:00,417.21,3,Saturday,1,8
2023-08-12 04:00:00,475.67,4,Saturday,1,8
2023-08-12 05:00:00,502.66,5,Saturday,1,8
2023-08-12 06:00:00,714.32,6,Saturday,1,8
2023-08-12 07:00:00,722.46,7,Saturday,1,8
2023-08-12 08:00:00,827.17,8,Saturday,1,8
2023-08-12 09:00:00,836.78,9,Saturday,1,8
2023-08-12 10:00:00,854.77,10,Saturday,1,8
2023-08-12 11:00:00,828.99,11,Saturday,1,8
2023-08-12 12:00:00,734.42,12,Saturday,1,8
2023-08-12 13:00:00,603.86,13,Saturday,1,8
2023-08-12 14:00:00,566.66,14,Saturday,1,8
2023-08-12 15:00:00,679.62,15,Saturday,1,8
2023-08-12 16:00:00,597.27,16,Saturday,1,8
2023-08-12 17:00:00,1277.26,17,Saturday,1,8
2023-08-12 18:00:00,885.52,18,Saturday,1,8
2023-08-12 19:00:00,906.49,19,Saturday,1,8
2023-08-12 20:00:00,934.7,20,Saturday,1,8
2023-08-12 21:00:00,913.37,21,Saturday,1,8
2023-08-12 22:00:00,741.68,22,Saturday,1,8
2023-08-12 23:00:00,635.14,23,Saturday,1,8
2023-08-13 00:00:00,457.21,0,Sunday,1,8
2023-08-13 01:00:00,505.68,1,Sunday,1,8
2023-08-13 02:00:00,534.11,2,Sunday,1,8
2023-08-13 03:00:00,537.69,3,Sunday,1,8
2023-08-13 04:00:00,588.78,4,Sunday,1,8
2023-08-13 05:00:00,538.39,5,Sunday,1,8
2023-08-13 06:00:00,501.44,6,Sunday,1,8
2023-08-13 07:00:00,720.71,7,Sunday,1,8
2023-08-13 08:00:00,861.18,8,Sunday,1,8
2023-08-13 09:00:00,974.87,9,Sunday,1,8
2023-08-13 10:00:00,827.55,10,Sunday,1,8
2023-08-13 11:00:00,768.06,11,Sunday,1,8
2023-08-13 12:00:00,746.15,12,Sunday,1,8
2023-08-13 13:00:00,698.17,13,Sunday,1,8
2023-08-13 14:00:00,624.5,14,Sunday,1,8
2023-08-13 15:00:00,586.56,15,Sunday,1,8
2023-08-13 16:00:00,598.15,16,Sunday,1,8
2023-08-13 17:00:00,650.64,17,Sunday,1,8
2023-08-13 18:00:00,877.61,18,Sunday,1,8
2023-08-13 19:00:00,827.39,19,Sunday,1,8
2023-08-13 20:00:00,834.67,20,Sunday,1,8
2023-08-13 21:00:00,851.41,21,Sunday,1,8
2023-08-13 22:00:00,790.07,22,Sunday,1,8
2023-08-13 23:00:00,739.97,23,Sunday,1,8
2023-08-14 00:00:00,566.11,0,Monday,0,8
2023-08-14 01:00:00,497.75,1,Monday,0,8
2023-08-14 02:00:00,984.84,2,Monday,0,8
2023-08-14 03:00:00,483.4,3,Monday,0,8
2023-08-14 04:00:00,573.6,4,Monday,0,8
